step=135 action=1 queues(env)=N2,S2,E7,W7 rendered_approaching={'N': 2, 'S': 2, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 9, 'E': 9, 'W': 10} reward=-34.4
step=136 action=3 queues(env)=N2,S2,E7,W8 rendered_approaching={'N': 2, 'S': 2, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 9, 'E': 9, 'W': 9} reward=-37.2
step=137 action=4 queues(env)=N3,S2,E8,W9 rendered_approaching={'N': 3, 'S': 2, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 9, 'E': 9, 'W': 9} reward=-50.1
step=138 action=1 queues(env)=N3,S2,E8,W8 rendered_approaching={'N': 3, 'S': 2, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 9, 'E': 9, 'W': 9} reward=-40.1
step=139 action=2 queues(env)=N3,S2,E9,W8 rendered_approaching={'N': 3, 'S': 2, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 9, 'E': 9, 'W': 9} reward=-43.2
step=140 action=1 queues(env)=N4,S2,E7,W7 rendered_approaching={'N': 4, 'S': 2, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 9, 'E': 9, 'W': 9} reward=-36.9
step=141 action=4 queues(env)=N4,S3,E8,W7 rendered_approaching={'N': 4, 'S': 3, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 8, 'E': 8, 'W': 9} reward=-48.9
step=142 action=4 queues(env)=N5,S4,E9,W7 rendered_approaching={'N': 5, 'S': 4, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 8, 'E': 8, 'W': 9} reward=-41.1
step=143 action=0 queues(env)=N3,S3,E9,W7 rendered_approaching={'N': 3, 'S': 3, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 9, 'E': 8, 'W': 9} reward=-42.2
step=144 action=2 queues(env)=N3,S2,E10,W8 rendered_approaching={'N': 3, 'S': 2, 'E': 7, 'W': 7} rendered_departing={'N': 9, 'S': 10, 'E': 8, 'W': 9} reward=-44.4
step=145 action=0 queues(env)=N2,S1,E10,W8 rendered_approaching={'N': 2, 'S': 1, 'E': 7, 'W': 7} rendered_departing={'N': 10, 'S': 10, 'E': 8, 'W': 8} reward=-43.9
step=146 action=1 queues(env)=N2,S1,E9,W7 rendered_approaching={'N': 2, 'S': 1, 'E': 7, 'W': 7} rendered_departing={'N': 10, 'S': 10, 'E': 8, 'W': 8} reward=-40.1
step=147 action=0 queues(env)=N1,S0,E9,W8 rendered_approaching={'N': 1, 'S': 0, 'E': 7, 'W': 7} rendered_departing={'N': 10, 'S': 10, 'E': 8, 'W': 8} reward=-37.8
step=148 action=4 queues(env)=N1,S0,E10,W9 rendered_approaching={'N': 1, 'S': 0, 'E': 7, 'W': 7} rendered_departing={'N': 10, 'S': 10, 'E': 8, 'W': 8} reward=-51.6
step=149 action=2 queues(env)=N2,S0,E10,W9 rendered_approaching={'N': 2, 'S': 0, 'E': 7, 'W': 7} rendered_departing={'N': 10, 'S': 9, 'E': 7, 'W': 8} reward=-46.6
step=150 action=4 queues(env)=N3,S1,E10,W9 rendered_approaching={'N': 3, 'S': 1, 'E': 7, 'W': 7} rendered_departing={'N': 10, 'S': 9, 'E': 7, 'W': 8} reward=-58.7
